seriesuid,coordX,coordY,coordZ,w,h,d,lesion,volume,min_axis,maj_axis,iom_artery,iom_vein
Tr0323.nii.gz,343.5,275.0,175.5,18.0,21.0,22.0,aneurysm,2117.0,12.390455946140532,28.66116635772596,0.9192253188474256,0.028814359943316
Tr0324.nii.gz,242.0,280.0,211.5,35.0,35.0,40.0,aneurysm,18982.0,29.833518185683065,42.38864254371017,0.8933726688441681,0.0
Tr0325.nii.gz,262.5,197.5,186.5,18.0,16.0,14.0,aneurysm,1768.0,12.344287301707284,18.70142678179577,0.9615384615384616,0.0
Tr0325.nii.gz,227.0,187.5,208.0,69.0,58.0,53.0,aneurysm,96064.0,47.71274507327757,71.00376856737263,0.0316351598934043,0.0670802798134577
Tr0326.nii.gz,412.5,426.5,30.5,2.0,18.0,12.0,aneurysm,280.0,2.236067977499786,22.281400481468417,0.0,0.0
Tr0326.nii.gz,300.0,235.0,226.0,7.0,9.0,7.0,aneurysm,211.0,6.99626221660881,9.838108702981756,0.971563981042654,0.0
Tr0327.nii.gz,369.0,235.5,218.0,17.0,20.0,17.0,aneurysm,2341.0,13.69560034386695,22.26432277796984,0.9513028620247758,0.0
Tr0328.nii.gz,362.5,220.5,162.0,18.0,16.0,17.0,aneurysm,1671.0,12.38306541817798,21.50760674825506,0.0,0.9838420107719928
Tr0329.nii.gz,300.0,254.5,178.0,13.0,16.0,11.0,aneurysm,835.0,10.313895423935277,14.988745704672889,0.994011976047904,0.0
Tr0330.nii.gz,278.0,259.0,221.0,9.0,7.0,7.0,aneurysm,244.0,6.570732730155783,10.605956204312054,1.0,0.0
Tr0331.nii.gz,318.0,264.0,170.0,13.0,11.0,7.0,aneurysm,389.0,6.591315610937133,13.804909784846446,0.9562982005141388,0.0
Tr0332.nii.gz,340.0,245.0,180.5,15.0,11.0,12.0,aneurysm,1090.0,9.770392898517787,17.062268132467153,0.7697247706422018,0.0
Tr0333.nii.gz,253.0,284.0,178.5,25.0,21.0,22.0,aneurysm,4997.0,19.82136943076521,25.417089536122443,0.9289573744246548,0.0034020412247348
Tr0334.nii.gz,267.5,244.0,225.5,8.0,7.0,6.0,aneurysm,169.0,6.062677349184735,7.867663396906529,0.9171597633136096,0.0
Tr0335.nii.gz,373.5,269.5,194.5,16.0,14.0,16.0,aneurysm,1183.0,10.922768532095295,18.662929274793875,0.9213863060016906,0.0
Tr0336.nii.gz,275.5,222.0,179.0,12.0,11.0,15.0,aneurysm,733.0,9.257106744718175,17.882793705491974,0.8581173260572987,0.0
Tr0337.nii.gz,297.5,245.5,184.5,10.0,12.0,8.0,aneurysm,333.0,6.121710501700568,13.78435187908263,0.5675675675675675,0.0
Tr0338.nii.gz,287.0,256.5,189.0,9.0,12.0,5.0,aneurysm,306.0,6.03468593709673,11.740444592293176,0.6633986928104575,0.0
Tr0339.nii.gz,349.0,263.0,201.0,9.0,11.0,11.0,aneurysm,669.0,9.312593489662929,12.54228355568487,0.9701046337817638,0.0104633781763826
Tr0340.nii.gz,300.5,132.0,180.5,32.0,31.0,32.0,aneurysm,12072.0,24.6505410544877,35.41310129580432,0.4034128561961564,0.0
Tr0340.nii.gz,138.0,145.0,199.0,33.0,31.0,31.0,aneurysm,9310.0,21.63908410396297,39.18382243029063,0.8940923737916219,0.0
Tr0341.nii.gz,282.5,264.5,202.0,12.0,8.0,7.0,aneurysm,289.0,6.61383736586001,12.448840367175858,0.8858131487889274,0.0
Tr0342.nii.gz,245.5,188.5,182.0,14.0,14.0,11.0,aneurysm,1006.0,10.375317889255909,14.845872486173306,0.956262425447316,0.0
Tr0343.nii.gz,185.5,283.5,208.5,18.0,14.0,14.0,aneurysm,1445.0,11.960492994722204,20.139688721444603,0.9397923875432526,0.0
Tr0344.nii.gz,446.0,234.5,200.5,37.0,26.0,28.0,aneurysm,12397.0,25.236057546712484,37.28576385726011,0.0742115027829313,0.0016939582156973
Tr0345.nii.gz,316.0,246.5,165.0,23.0,26.0,17.0,aneurysm,2108.0,10.563893749008448,32.22107660396809,0.9838709677419356,0.0023719165085388
Tr0346.nii.gz,311.5,266.0,201.0,6.0,7.0,5.0,aneurysm,147.0,5.177240505645424,9.224547425005657,0.9931972789115646,0.0
Tr0346.nii.gz,458.5,279.5,235.0,12.0,10.0,11.0,aneurysm,557.0,9.688699075297032,12.05540078002242,0.9245960502692998,0.0
Tr0347.nii.gz,232.5,243.0,187.0,8.0,7.0,9.0,aneurysm,280.0,6.295727326490379,11.77582311081471,0.9678571428571427,0.0
Tr0348.nii.gz,314.0,225.5,164.0,17.0,26.0,11.0,aneurysm,1334.0,8.840669452633907,25.87124860988223,0.9685157421289357,0.0
Tr0349.nii.gz,325.5,252.0,177.0,8.0,11.0,7.0,aneurysm,413.0,7.3574395292110495,11.855276659254994,0.9927360774818402,0.0
Tr0350.nii.gz,250.0,186.5,143.5,25.0,20.0,20.0,aneurysm,4252.0,16.915332537356484,26.45592095576686,0.4875352775164628,0.1175917215428033
Tr0351.nii.gz,304.5,185.0,239.5,14.0,15.0,12.0,aneurysm,1080.0,11.124434174814755,15.510634696871971,0.987037037037037,0.0
Tr0351.nii.gz,288.5,274.5,307.5,16.0,12.0,12.0,aneurysm,704.0,9.576034493347768,16.188794106633694,0.9829545454545454,0.0
Tr0352.nii.gz,333.5,254.5,175.5,14.0,16.0,12.0,aneurysm,1049.0,10.085701608728805,18.00231481308425,0.9780743565300286,0.0
Tr0353.nii.gz,330.5,248.0,192.5,16.0,17.0,12.0,aneurysm,1121.0,9.698875673726729,19.82657973451053,0.9304192685102588,0.0
Tr0354.nii.gz,238.0,269.5,214.5,11.0,10.0,14.0,aneurysm,696.0,9.42881829647869,15.120026327965794,0.9827586206896552,0.0
Tr0355.nii.gz,253.0,277.5,177.0,21.0,28.0,23.0,aneurysm,2349.0,11.206658115705348,31.78649168355798,0.9863771817794806,0.0
Tr0356.nii.gz,374.5,264.5,71.0,32.0,28.0,67.0,aneurysm,29556.0,26.83525297964136,70.59482240804566,0.6793206117201245,0.1348964677222899
Tr0357.nii.gz,364.5,272.0,232.0,30.0,39.0,31.0,aneurysm,13541.0,25.280337725748268,35.72665155810546,0.6871722915589691,0.0
Tr0358.nii.gz,283.0,237.5,161.0,21.0,26.0,23.0,aneurysm,5189.0,18.679774591090023,25.85349570479746,0.9306224706109076,0.0125264983619194
Tr0359.nii.gz,355.0,203.5,214.5,15.0,14.0,12.0,aneurysm,962.0,10.557459997172908,15.533734385093124,0.9916839916839916,0.0
Tr0360.nii.gz,268.5,198.0,138.0,26.0,19.0,15.0,aneurysm,2740.0,14.259351692414944,25.5227177436957,0.9335766423357664,0.0
Tr0361.nii.gz,397.0,441.5,162.5,19.0,14.0,10.0,aneurysm,1052.0,9.93589937298558,18.5949609195852,0.9458174904942964,0.0
Tr0362.nii.gz,386.5,238.0,142.5,12.0,11.0,14.0,aneurysm,799.0,9.74270457432759,15.310872199166464,0.9461827284105132,0.0
Tr0363.nii.gz,348.0,249.5,204.0,9.0,16.0,7.0,aneurysm,370.0,7.094455455519591,14.446487397550138,0.4945945945945946,0.0
Tr0364.nii.gz,283.5,191.5,202.0,30.0,30.0,29.0,aneurysm,9413.0,24.806396704342472,30.822491229771515,0.7175183257197493,0.0072240518431955
Tr0365.nii.gz,338.0,305.0,151.5,33.0,33.0,30.0,aneurysm,12753.0,23.051816149762114,36.93278717710093,0.69897279071591,7.84129224496197e-05
Tr0366.nii.gz,238.5,256.5,185.0,10.0,8.0,7.0,aneurysm,272.0,7.117165506441021,10.752883687004084,0.9264705882352942,0.0
Tr0367.nii.gz,341.5,313.0,11.5,14.0,17.0,24.0,aneurysm,3513.0,14.042672710205382,26.44498653364485,0.036151437517791,0.0
Tr0368.nii.gz,445.5,256.5,166.5,10.0,12.0,8.0,aneurysm,425.0,7.617140479108404,12.063409581162247,0.2164705882352941,0.0
Tr0369.nii.gz,383.5,261.5,176.5,20.0,12.0,10.0,aneurysm,944.0,9.233659188829714,22.42665303393458,0.7944915254237288,0.0
Tr0370.nii.gz,176.0,193.0,130.5,11.0,11.0,12.0,aneurysm,524.0,7.391045698436423,15.517810123373998,0.6679389312977099,0.0
Tr0371.nii.gz,484.0,396.5,171.5,11.0,10.0,12.0,aneurysm,828.0,11.003466796828745,13.981763648598212,0.967391304347826,0.0
Tr0372.nii.gz,269.0,248.5,141.0,39.0,28.0,21.0,aneurysm,5743.0,15.478819992005922,45.46515433291167,0.9660456207557024,0.0045272505659063
Tr0373.nii.gz,307.5,234.5,198.5,14.0,12.0,14.0,aneurysm,1079.0,11.771851559788542,15.137870480337892,0.9907321594068582,0.0
Tr0374.nii.gz,375.5,306.0,188.0,12.0,11.0,7.0,aneurysm,456.0,8.050939786537857,12.168639112245383,0.9473684210526316,0.0
Tr0375.nii.gz,218.5,203.5,170.0,12.0,8.0,9.0,aneurysm,404.0,7.269688730605919,11.84058028597999,0.9257425742574258,0.0
Tr0376.nii.gz,297.0,255.5,160.0,7.0,6.0,7.0,aneurysm,193.0,5.989698562614407,8.060614598700255,0.8290155440414507,0.0
Tr0377.nii.gz,348.5,236.0,190.5,14.0,15.0,12.0,aneurysm,1106.0,11.82937138494636,14.610303490869049,0.9593128390596743,0.0
Tr0378.nii.gz,330.0,252.5,163.5,19.0,18.0,14.0,aneurysm,1606.0,11.09242030054039,20.45855848353221,0.8897882938978829,0.1008717310087173
Tr0379.nii.gz,194.5,258.0,206.5,14.0,13.0,12.0,aneurysm,929.0,9.525780545738986,16.61936886733615,1.0,0.0
Tr0380.nii.gz,303.0,211.5,206.0,19.0,22.0,31.0,aneurysm,4175.0,15.088465514009844,30.28223153542658,0.961437125748503,0.0
Tr0381.nii.gz,334.5,250.0,169.5,32.0,45.0,28.0,aneurysm,13294.0,26.63146409980661,37.452423760919416,0.0105310666466074,0.0
Tr0382.nii.gz,370.0,229.0,161.5,35.0,21.0,20.0,aneurysm,4813.0,15.614308328352752,38.71762260108671,0.914190733430293,0.0
Tr0383.nii.gz,224.5,227.0,228.0,18.0,17.0,15.0,aneurysm,1407.0,11.335636470242028,18.632616914312663,0.7405828002842928,0.0
Tr0384.nii.gz,233.5,228.0,134.5,54.0,57.0,70.0,aneurysm,74718.0,41.01929746516884,80.25486458707695,0.0256966192885248,0.1985063840038544
Tr0385.nii.gz,356.5,287.5,175.0,10.0,12.0,9.0,aneurysm,415.0,8.13685097671639,11.00902702363301,0.9566265060240964,0.0
Tr0386.nii.gz,513.5,317.0,211.0,28.0,27.0,23.0,aneurysm,7474.0,21.343074681669336,29.83204679757032,0.8102756221568103,0.0753278030505753
Tr0387.nii.gz,406.0,262.0,171.0,27.0,19.0,11.0,aneurysm,1256.0,8.896905218901548,27.603431807491425,0.9530254777070064,0.0
Tr0388.nii.gz,327.0,230.5,190.5,15.0,12.0,8.0,aneurysm,673.0,8.44939905566798,16.400387200794242,0.9271916790490342,0.0
Tr0389.nii.gz,243.0,213.5,184.5,21.0,12.0,16.0,aneurysm,1065.0,10.874681437072486,21.096745683678293,0.9812206572769951,0.0
Tr0390.nii.gz,317.5,181.5,239.5,14.0,12.0,14.0,aneurysm,768.0,9.246832140190914,16.686464298006292,0.9817708333333334,0.0
Tr0391.nii.gz,295.5,275.5,160.0,42.0,48.0,39.0,aneurysm,20975.0,28.156422255859887,52.63985787223194,0.6332777115613826,0.2577830750893921
Tr0392.nii.gz,368.0,249.5,170.0,17.0,14.0,15.0,aneurysm,1395.0,13.062646634555325,16.929672567096127,0.989247311827957,0.0
Tr0393.nii.gz,307.5,308.5,194.0,18.0,14.0,13.0,aneurysm,1038.0,10.61672337249084,16.42429551618426,0.9894026974951832,0.0
Tr0394.nii.gz,240.5,231.0,220.0,20.0,19.0,23.0,aneurysm,2091.0,11.973062642178151,27.30435354358226,0.9521759923481588,0.0
Tr0395.nii.gz,269.5,306.0,163.5,18.0,25.0,18.0,aneurysm,2418.0,13.009480177116073,28.873798029532807,0.911910669975186,0.0260545905707196
Tr0396.nii.gz,276.0,272.5,180.0,11.0,10.0,11.0,aneurysm,432.0,7.451695237422082,13.932543884607576,0.9328703703703703,0.0
Tr0397.nii.gz,291.0,214.0,197.5,9.0,9.0,8.0,aneurysm,258.0,6.052308714358527,10.713785630370866,0.9418604651162792,0.0
Tr0398.nii.gz,357.5,263.5,186.0,34.0,24.0,17.0,aneurysm,3478.0,13.43245805744235,35.01425259804035,0.9769982748706152,0.0155261644623346
Tr0399.nii.gz,292.0,243.0,214.0,11.0,9.0,9.0,aneurysm,370.0,7.904244363662898,12.275474172906616,0.991891891891892,0.0
Tr0399.nii.gz,368.5,246.5,223.0,16.0,12.0,9.0,aneurysm,796.0,9.751050626384382,15.802675576259189,0.9974874371859296,0.0
Tr0400.nii.gz,187.0,202.5,168.5,25.0,20.0,16.0,aneurysm,3475.0,15.48600363722382,24.003214445974745,0.9864748201438848,0.0
Tr0401.nii.gz,329.5,242.5,180.0,18.0,28.0,17.0,aneurysm,3000.0,14.187144243962654,27.407274517940085,0.8163333333333334,0.0
Tr0402.nii.gz,285.0,255.5,192.5,23.0,18.0,14.0,aneurysm,2344.0,13.429125679546276,23.48389695653357,0.9620307167235496,0.0
Tr0403.nii.gz,269.5,241.5,228.5,24.0,24.0,26.0,aneurysm,3364.0,16.308671835377133,29.146087086924947,0.901307966706302,0.0
Tr0404.nii.gz,314.0,264.5,206.0,21.0,24.0,21.0,aneurysm,2711.0,13.12269293499416,25.831565831840653,0.9959424566580598,0.0
Tr0405.nii.gz,314.5,266.0,183.0,10.0,9.0,5.0,aneurysm,288.0,5.865796310125235,11.272865070127777,0.7152777777777778,0.0
Tr0406.nii.gz,243.5,241.5,183.5,16.0,12.0,16.0,aneurysm,1224.0,10.9979566993825,21.280865817981653,0.9803921568627452,0.0
Tr0407.nii.gz,310.5,233.5,178.5,4.0,6.0,4.0,aneurysm,61.0,3.496506465861606,7.271655684568378,0.5245901639344263,0.0
Tr0407.nii.gz,257.5,225.0,181.0,8.0,7.0,5.0,aneurysm,104.0,4.823626504147933,7.616150624070671,0.5288461538461539,0.2980769230769231
Tr0408.nii.gz,156.0,207.5,195.5,29.0,26.0,52.0,aneurysm,6721.0,16.102608497753888,64.66543534787581,0.9750037196845708,0.0
Tr0409.nii.gz,231.5,175.5,223.5,14.0,12.0,10.0,aneurysm,740.0,9.47288851423399,14.821520123133045,0.9716216216216216,0.0
Tr0410.nii.gz,220.5,180.5,184.5,22.0,20.0,22.0,aneurysm,3400.0,16.757701562023183,24.022555098780927,0.986470588235294,0.0
Tr0411.nii.gz,329.0,244.0,184.5,13.0,17.0,14.0,aneurysm,1256.0,10.702640719433978,18.34912901549084,0.9625796178343948,0.0
Tr0412.nii.gz,266.5,240.5,207.5,10.0,14.0,10.0,aneurysm,679.0,9.80646991474446,14.332014541417744,0.9322533136966128,0.0
Tr0413.nii.gz,351.5,340.5,63.0,14.0,14.0,17.0,aneurysm,1565.0,12.365498295988113,19.558491339324146,0.984664536741214,0.0
Tr0414.nii.gz,283.0,252.0,215.5,39.0,43.0,36.0,aneurysm,22808.0,30.5325567086527,42.176555460650185,0.0379252893721501,0.000394598386531
Tr0415.nii.gz,384.0,262.0,199.0,9.0,19.0,11.0,aneurysm,986.0,9.48844398071454,20.59730879984633,0.8803245436105477,0.0081135902636916
Tr0416.nii.gz,263.5,233.5,175.0,8.0,10.0,7.0,aneurysm,185.0,5.027825749926086,13.05922373734352,0.7189189189189189,0.0
Tr0417.nii.gz,434.5,243.0,193.5,26.0,27.0,24.0,aneurysm,6787.0,21.33051994705976,27.24358060328651,0.3161927213791071,0.0
Tr0418.nii.gz,263.5,260.5,199.5,10.0,8.0,6.0,aneurysm,182.0,5.444625771983349,13.170986592525312,0.8351648351648352,0.0
Tr0419.nii.gz,264.5,243.0,207.0,12.0,13.0,9.0,aneurysm,312.0,6.952410855134433,13.236273412039688,0.5737179487179487,0.0
Tr0420.nii.gz,362.0,296.5,186.0,15.0,12.0,11.0,aneurysm,894.0,11.669414828202424,15.64078900029992,0.977628635346756,0.0
Tr0421.nii.gz,309.0,331.0,111.5,13.0,15.0,18.0,aneurysm,940.0,10.788572439409103,18.329812900407937,0.6085106382978723,0.0
Tr0422.nii.gz,317.5,276.0,199.0,14.0,15.0,9.0,aneurysm,600.0,8.893089074089685,16.033726836509945,0.9866666666666668,0.0
Tr0423.nii.gz,295.5,262.0,187.0,44.0,47.0,45.0,aneurysm,33682.0,37.3278368979135,46.431916515980944,0.0062050947093403,0.0559349207291728
Tr0424.nii.gz,295.5,287.0,184.0,16.0,25.0,19.0,aneurysm,2317.0,11.350058593447432,31.285312996046866,0.9309451877427708,0.0138109624514458
Tr0426.nii.gz,209.0,210.0,157.5,15.0,13.0,14.0,aneurysm,1529.0,12.917367350396995,16.20546909182668,0.7776324395029431,0.0
Tr0427.nii.gz,329.0,231.5,224.5,13.0,14.0,10.0,aneurysm,552.0,8.168890127104257,14.649572035018211,0.9692028985507246,0.0
Tr0428.nii.gz,331.5,359.5,162.5,58.0,32.0,36.0,aneurysm,20383.0,25.83195780504511,62.590191343091846,0.784526320953736,0.0
Tr0429.nii.gz,346.5,224.0,199.5,40.0,65.0,36.0,aneurysm,39324.0,34.625358481938115,61.757400980345984,0.1210456718543383,0.2399298138541348
Tr0429.nii.gz,313.0,257.5,225.0,19.0,22.0,25.0,aneurysm,3439.0,15.345549061690262,27.579727903279863,0.945623727827857,0.0
Tr0430.nii.gz,248.5,203.0,161.5,14.0,13.0,12.0,aneurysm,532.0,7.582803548130738,19.216771514525213,1.0,0.0
Tr0431.nii.gz,322.5,277.0,195.0,12.0,11.0,13.0,aneurysm,813.0,10.600916542261174,12.891774230234992,0.98769987699877,0.0
Tr0432.nii.gz,390.0,280.0,165.5,9.0,13.0,10.0,aneurysm,522.0,8.273111729615954,13.936547458340938,0.921455938697318,0.0
Tr0432.nii.gz,461.5,280.5,180.0,12.0,12.0,9.0,aneurysm,724.0,8.787514213832445,13.72196238586687,0.951657458563536,0.0
Tr0432.nii.gz,368.5,267.0,201.0,14.0,19.0,15.0,aneurysm,1668.0,13.02754688379338,20.378764050456216,0.9436450839328536,0.0
Tr0433.nii.gz,298.5,251.0,206.0,16.0,15.0,7.0,aneurysm,702.0,7.466215299598544,15.57140216182513,0.8532763532763533,0.0
Tr0433.nii.gz,313.5,256.0,211.0,14.0,13.0,11.0,aneurysm,983.0,11.06699243953681,14.314503439665032,0.8646998982706002,0.0
Tr0434.nii.gz,265.5,279.0,75.0,42.0,41.0,37.0,aneurysm,14631.0,22.25803921349212,53.70274644528975,0.7316656414462442,0.1201558335042034
Tr0435.nii.gz,246.0,262.5,197.5,19.0,24.0,16.0,aneurysm,2699.0,14.120140459892694,25.848151823864253,0.87402741756206,0.0426083734716561
Tr0436.nii.gz,301.5,296.5,181.0,54.0,38.0,45.0,aneurysm,44340.0,35.239058773104375,59.57652004409847,0.0023455119530897,0.0149751917004961
Tr0437.nii.gz,205.5,257.5,206.0,18.0,18.0,21.0,aneurysm,2686.0,15.468963013992807,21.64741323626802,0.939687267311988,0.0
Tr0438.nii.gz,294.5,221.5,193.5,42.0,44.0,42.0,aneurysm,33107.0,33.206286267010526,46.0771106716555,0.0305373485969734,0.4118766424019089
Tr0439.nii.gz,321.5,251.0,235.0,26.0,35.0,31.0,aneurysm,9914.0,21.077134433943822,39.374907926852025,0.8786564454307041,0.0
Tr0440.nii.gz,296.0,273.0,214.0,15.0,9.0,13.0,aneurysm,775.0,8.726185818629235,14.855036877501544,0.983225806451613,0.0
Tr0441.nii.gz,211.0,179.5,227.5,17.0,20.0,16.0,aneurysm,2007.0,13.196668286714194,21.01118844755792,0.9028400597907325,0.0
Tr0442.nii.gz,275.5,245.0,162.0,24.0,23.0,21.0,aneurysm,5229.0,18.429133178113293,25.90109280388562,0.9072480397781604,0.0170204628035953
Tr0443.nii.gz,321.0,267.5,189.5,11.0,12.0,6.0,aneurysm,355.0,6.081223808847684,11.792705914190602,0.8873239436619719,0.0
Tr0444.nii.gz,315.0,280.5,185.0,11.0,8.0,7.0,aneurysm,170.0,5.785509619778294,10.870644127758634,0.7411764705882353,0.0
Tr0445.nii.gz,382.0,230.0,178.0,19.0,17.0,13.0,aneurysm,1745.0,11.707175558257983,19.663784460178423,0.7799426934097421,0.0
Tr0446.nii.gz,316.5,297.5,180.0,10.0,14.0,11.0,aneurysm,524.0,8.186553756841402,15.45795206247629,0.8759541984732825,0.0
Tr0447.nii.gz,270.0,206.5,180.0,29.0,22.0,21.0,aneurysm,3552.0,13.972060893968967,32.59735591428748,0.5805180180180181,0.0
Tr0447.nii.gz,245.5,140.0,235.5,20.0,15.0,14.0,aneurysm,1626.0,12.96730259891378,18.59019129454623,0.1420664206642066,0.0
Tr0448.nii.gz,334.0,281.0,216.5,11.0,9.0,10.0,aneurysm,481.0,8.14742617933894,12.402408565942196,0.9334719334719336,0.0
Tr0449.nii.gz,242.5,271.5,193.5,6.0,8.0,10.0,aneurysm,281.0,7.114699242011239,10.390750479353088,0.8647686832740213,0.0
Tr0450.nii.gz,257.5,213.5,176.0,6.0,6.0,7.0,aneurysm,146.0,5.661102090858488,8.53551227338836,0.8356164383561644,0.0
Tr0451.nii.gz,280.0,227.5,191.5,21.0,24.0,26.0,aneurysm,6474.0,20.418749441520458,28.536867994934227,0.6526104417670683,0.0
Tr0452.nii.gz,257.0,265.0,225.0,11.0,7.0,11.0,aneurysm,331.0,6.154014328594116,13.795645697205238,0.7522658610271903,0.0
Tr0453.nii.gz,341.0,304.5,289.5,15.0,28.0,18.0,aneurysm,2634.0,12.946499350786064,25.627393916596017,0.3663629460895976,0.0
Tr0454.nii.gz,280.5,281.0,202.0,14.0,15.0,11.0,aneurysm,1011.0,9.890323188822212,16.26314024394875,0.8506429277942631,0.0
Tr0455.nii.gz,269.0,206.5,156.5,9.0,14.0,14.0,aneurysm,530.0,7.807017953302447,14.261092632104118,0.9415094339622642,0.0
Tr0456.nii.gz,271.5,199.5,189.0,14.0,10.0,11.0,aneurysm,633.0,9.02647662918307,12.818659828962332,0.990521327014218,0.0
Tr0457.nii.gz,276.5,257.5,182.5,16.0,16.0,12.0,aneurysm,1501.0,11.770796742081943,16.924332030895652,0.921385742838108,0.0
Tr0458.nii.gz,446.5,230.5,204.5,12.0,12.0,14.0,aneurysm,973.0,9.788231174688049,15.67079068758151,0.9537512846865364,0.0
Tr0459.nii.gz,250.5,244.5,186.0,16.0,18.0,13.0,aneurysm,1381.0,10.685692448410435,22.95052724046882,0.9616220130340332,0.0
Tr0460.nii.gz,246.0,288.0,218.5,23.0,29.0,32.0,aneurysm,5360.0,17.419087316575805,34.107355364917616,0.9598880597014924,0.0097014925373134
Tr0461.nii.gz,344.0,283.0,218.5,31.0,33.0,32.0,aneurysm,8996.0,25.00103613559134,38.64905264838489,0.0845931525122276,0.0
Tr0462.nii.gz,295.5,262.0,167.0,28.0,17.0,17.0,aneurysm,2268.0,12.61910259893551,30.920162015694498,0.9722222222222222,0.0
Tr0463.nii.gz,199.0,217.5,213.0,23.0,18.0,21.0,aneurysm,4022.0,18.304795468076293,21.95423334269851,0.8766782695176529,0.0
Tr0464.nii.gz,477.5,380.5,194.5,12.0,10.0,16.0,aneurysm,781.0,9.664643290914931,16.68097688751765,0.9142125480153648,0.0
Tr0465.nii.gz,256.0,293.0,188.5,7.0,9.0,6.0,aneurysm,179.0,5.525144207273579,9.59926063098129,0.8324022346368715,0.0
Tr0466.nii.gz,355.5,234.5,140.5,8.0,10.0,6.0,aneurysm,278.0,6.396682012187624,11.33916575160923,0.7338129496402878,0.0287769784172661
Tr0467.nii.gz,302.0,220.5,192.5,15.0,14.0,10.0,aneurysm,1040.0,11.266221878206114,16.12603806562191,0.9375,0.0
Tr0467.nii.gz,359.5,234.5,202.5,8.0,8.0,10.0,aneurysm,200.0,6.17950851173528,11.612145231719136,0.855,0.0
Tr0468.nii.gz,317.5,233.5,146.0,18.0,22.0,17.0,aneurysm,3110.0,16.84204707882366,22.35335429707792,0.1665594855305466,0.0
Tr0469.nii.gz,338.0,276.5,141.5,13.0,16.0,14.0,aneurysm,1094.0,9.907847143821714,16.14205412039233,0.9707495429616088,0.0018281535648994
Tr0470.nii.gz,278.5,250.5,151.5,12.0,10.0,10.0,aneurysm,619.0,8.909920917395185,14.1235346643015,1.0,0.0
Tr0471.nii.gz,202.5,200.0,123.5,10.0,9.0,8.0,aneurysm,394.0,8.028586773827339,11.310124812485626,0.5634517766497462,0.4035532994923858
Tr0471.nii.gz,242.0,207.5,132.5,13.0,14.0,8.0,aneurysm,545.0,7.779022097308973,15.90239172322959,0.9853211009174312,0.0
Tr0472.nii.gz,220.5,208.5,117.0,8.0,10.0,7.0,aneurysm,335.0,7.56062499275511,11.730799533693276,0.9134328358208956,0.0
Tr0473.nii.gz,477.5,233.5,131.5,18.0,14.0,18.0,aneurysm,2038.0,12.274359684450078,20.91707382919801,0.9582924435721296,0.0
Tr0474.nii.gz,236.0,237.5,159.5,7.0,8.0,6.0,aneurysm,260.0,6.551773527878797,9.579450459038313,0.85,0.0
Tr0475.nii.gz,285.0,282.5,210.0,13.0,10.0,11.0,aneurysm,670.0,8.759514727030126,15.04032186359986,0.8761194029850746,0.0
Tr0476.nii.gz,369.5,222.0,129.0,16.0,15.0,15.0,aneurysm,1856.0,13.808026368494522,18.500428301516585,0.9908405172413792,0.0
Tr0476.nii.gz,211.5,221.0,129.5,8.0,7.0,8.0,aneurysm,353.0,7.734009079456393,10.695490989088018,1.0,0.0
Tr0477.nii.gz,229.0,218.5,135.0,7.0,4.0,3.0,aneurysm,60.0,3.4375305083097567,7.156224539104455,0.9833333333333332,0.0
Tr0478.nii.gz,365.0,241.5,151.0,23.0,16.0,17.0,aneurysm,2340.0,14.330387593491183,22.99469355505578,0.9722222222222222,0.0
Tr0478.nii.gz,304.0,256.0,165.0,9.0,5.0,9.0,aneurysm,268.0,5.890976954559483,11.610644244964616,0.9067164179104478,0.0
Tr0479.nii.gz,262.5,257.5,205.0,10.0,12.0,7.0,aneurysm,411.0,7.33873797272482,13.85710299069461,1.0,0.0
Tr0480.nii.gz,338.0,251.0,134.5,11.0,7.0,8.0,aneurysm,250.0,6.53731378913827,9.480274821531236,0.964,0.0
Tr0480.nii.gz,334.5,258.0,143.0,10.0,9.0,7.0,aneurysm,290.0,6.5547208283543785,12.12205919532964,0.803448275862069,0.0
Tr0481.nii.gz,440.0,278.5,148.0,49.0,44.0,41.0,aneurysm,28259.0,32.12108202675925,52.590110844198605,0.2274673555327506,0.3549311723698645
Tr0482.nii.gz,292.5,218.0,136.5,12.0,5.0,6.0,aneurysm,198.0,5.014553063831048,13.164331637082242,0.6212121212121212,0.0
Tr0483.nii.gz,286.5,236.5,30.5,16.0,12.0,18.0,aneurysm,1536.0,11.129511717597332,21.47514772841666,0.8880208333333334,0.0
Tr0484.nii.gz,376.0,217.0,119.5,9.0,13.0,12.0,aneurysm,680.0,9.16247739747678,15.27100229159804,0.9941176470588236,0.0
Tr0485.nii.gz,345.0,248.5,165.5,9.0,8.0,6.0,aneurysm,257.0,6.118895991140543,12.3079997534878,0.7120622568093385,0.0350194552529182
Tr0486.nii.gz,371.5,316.0,111.0,18.0,19.0,15.0,aneurysm,1959.0,12.424528826543876,20.765775110684935,0.9127105666156202,0.0265441551812149
Tr0487.nii.gz,465.5,277.5,178.5,10.0,12.0,10.0,aneurysm,607.0,8.726426778981933,12.886353261745208,0.99835255354201,0.0
Tr0488.nii.gz,240.0,312.5,72.0,11.0,14.0,5.0,aneurysm,445.0,5.82569517638542,16.33900063303314,0.146067415730337,0.0
Tr0489.nii.gz,217.0,206.0,122.0,9.0,9.0,9.0,aneurysm,430.0,8.688886907107527,10.477354183273262,0.4,0.0
